,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Evacuation Costs,Total investment costs,Expected Annual Damage other dike rings,Expected Number of Deaths other dike rings,A.3_Expected Annual Damage,A.3_Expected Number of Deaths
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,9,0,0,0,0,0,3,0,0,0.0,174260884.0901641,20309741.174429473,0.026673947454687996,34104045.31799879,0.08548713922382709
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,51552.109015244096,69979938.99472135,697514915.4684055,0.09660180028827593,0.0,0.0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,9,0,0,0,0,0,0,0,0,7966.76381129271,131222828.20789012,124034170.33731131,0.023563232814162983,0.0,0.0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,51616.86288613654,68654000.95581369,632883337.8155898,0.1113688309393681,206381301.14544404,0.07278153593040844
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140555.04040028356,32694901.094161935,697514915.4684055,0.09660180028827593,1256725603.789206,0.3401993088488958
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,8,0,0,0,0,0,0,0,0,4905.254937338869,140585344.5777664,57918915.59178586,0.02637003203518975,84216410.08048496,0.07501395689640068
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4411.150504500452,127898814.73787239,87863187.64567469,0.04023750512581152,38351943.45266877,0.03388632120256539
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,47873.866509860556,34221561.73832255,1298373272.9605742,0.20283846044029452,0.0,0.0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68147.89837589505,32694901.094161935,697514915.4684055,0.28980540086482776,1256725603.789206,1.0205979265466874
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,9,0,0,0,0,0,3,0,0,0.0,167625883.5807985,43479581.987156615,0.056230724892560084,0.0,0.0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113136.15941310703,32694901.094161935,697514915.4684055,0.12075225036034493,1256725603.789206,0.4252491360611198
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31091.569173766955,68654000.95581369,632883337.8155898,0.26728519425448344,206381301.14544404,0.17467568623298024
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,59476.238864015,34221561.73832255,1298373272.9605742,0.16227076835223558,0.0,0.0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32694901.094161935,697514915.4684055,0.8050150024022995,1256725603.789206,2.8349942404074655
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104330.80531503238,101640023.04592599,562779971.169385,0.09654733824755504,1236839280.364868,0.41473701158785165
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,64126.36142089435,68654000.95581369,632883337.8155898,0.08909506475149447,206381301.14544404,0.05822522874432675
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,0,0,7,0,0,0,0,0,0,0,0,20117.318877356185,137521868.41552952,20309741.174429473,0.0032008736945625593,291884387.6358659,0.08501242966067898
27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,53178.091451081185,106213316.76565973,316621279.37191963,0.132164631539479,1241620887.9689467,1.0014350899240168
28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30700000.0,1278565667.8590438,1.318154999768459,1231455554.8731031,2.7459407758786596
29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,128412.10560556235,106200325.18886614,498148393.51656914,0.06973113506126255,1236863550.249298,0.33179987272786016
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,7323.19907973708,127898814.73787239,87863187.64567469,0.0167656271357548,38351943.45266877,0.014119300501068913
31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,106213316.76565973,316621279.37191963,0.36712397649855266,1241620887.9689467,2.7817641386778242
32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,102176764.97542462,614563700.4297762,0.7101367721628421,0.0,0.0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,59410102.93073928,676085506.161785,0.6290026820069772,1299843212.548593,2.986943785696004
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,85097902.80020219,207080924.24786583,0.25653647577464056,1308102375.2739449,3.0160496674155706
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,106010351.36511058,261296660.27959365,0.31029364233773093,1298757405.428802,2.9789291864022465
36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67955203.23710208,613935399.1888819,0.7093600354817055,1235439825.6554158,2.7599816318328285
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115226.35976016973,32694901.094161935,884133085.8288593,0.1481143203869948,1254239806.7502646,0.4238388780124257
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0.0,133950344.06840079,81088756.40451302,0.10280686642451027,83304573.80078101,0.20426323853862705
39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,88283.940885584,106213316.76565973,316621279.37191963,0.05506859647478291,1241620887.9689467,0.4172646208016736
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0.0,137521868.41552952,20309741.174429473,0.026673947454687996,291884387.6358659,0.7084369138389917
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,73690.72804939254,103300306.67720696,20309741.174429473,0.004001092118203199,1317924164.807593,0.4577907258122463
42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,109679.81361785492,106213316.76565973,316621279.37191963,0.04405487717982633,1241620887.9689467,0.33381169664133886
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,69979938.99472135,697514915.4684055,0.8050150024022995,0.0,0.0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,9,0,0,3,0,0,1,0,0,2144.519519705747,170764979.3212003,56294231.088260956,0.026059273992475818,0.0,0.0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0.0,96695140.83129871,676085506.161785,0.6290026820069772,0.0,0.0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44387.82677798705,103300306.67720696,20309741.174429473,0.009602621083687677,1317924164.807593,1.0986977419493904
47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,54437.32850070983,106213316.76565973,502972449.39418864,0.19771329171710794,1240176046.7984583,0.9994678185584025
48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,106213316.76565973,429036531.6346439,0.5020547059839966,1239693598.9051886,2.77447479345844
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,115307.02322230299,104311713.89626868,500657511.86353266,0.070900344665446,1152003854.0075293,0.3135123351938898
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24411.212585752128,74540241.1376615,632883337.8155898,0.26728519425448344,0.0,0.0
51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,49277.83992991296,105240241.1376615,614563700.4297762,0.08521641265954107,0.0,0.0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,91549.89272959827,103300306.67720696,20309741.174429473,0.0032008736945625593,1317924164.807593,0.3662325806497969
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,68654000.95581369,632883337.8155898,0.7424588729291206,206381301.14544404,0.48521023953605624
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,108653.10473704533,96665306.16784136,226540113.8825052,0.03419681290856963,1298291567.7573576,0.35722767989005183
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,4798.803613390433,136259130.62516436,124034170.33731131,0.05655175875399115,0.0,0.0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24994.961946785017,69979938.99472135,697514915.4684055,0.28980540086482776,0.0,0.0
57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98655203.23710208,599266319.2068954,0.6838752559218215,1231148349.6173687,2.7448581625273576
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,41495.54229446732,69979938.99472135,697514915.4684055,0.12075225036034493,0.0,0.0
59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,39664.92797388828,102176764.97542462,614563700.4297762,0.10652051582442634,0.0,0.0
60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62260.41483906053,106200325.18886614,498148393.51656914,0.20919340518378773,1236863550.249298,0.9953996181835805
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,96665306.16784136,43479581.987156615,0.056230724892560084,1317012328.5278893,3.0478293081302663
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0.0,104103486.95119524,257138794.72685778,0.32200018935750596,1296872362.3822994,2.971952548705321
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,10,0,0,0,0,0,3,0,0,906.2850816538121,190173502.33728674,1486530.981793682,0.00023858805214418066,13075422.61215493,0.00395986026181833
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,86665.93906445758,106010351.36511058,261296660.27959365,0.046544046350659646,1298757405.428802,0.446839377960337
65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105899.26243991709,106200325.18886614,534110211.9395809,0.09357728099180408,1236421361.3781695,0.4144989755315249
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,7,0,0,0,0,0,0,0,0,16192.91765696284,137521868.41552952,20309741.174429473,0.004001092118203199,291884387.6358659,0.10626553707584876
