,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Evacuation Costs,Total investment costs,Expected Annual Damage other dike rings,Expected Number of Deaths other dike rings,A.3_Expected Annual Damage,A.3_Expected Number of Deaths
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127542.83078407471,92217628.13872164,775531533.4832125,0.06625431188989955,2279573449.096027,0.36770013787166134
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,45203.625955258816,127287956.45790625,8104959.084522186,0.002397904026103244,2360751265.007484,1.164610704672019
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,96790921.85845539,618067549.2768414,0.4681038295366541,2285715505.7628083,3.0610855518139166
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,114190.27689874478,101206521.56166513,467778292.4847444,0.04350817651677438,2308494434.5841255,0.37258974108815646
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,101206521.56166513,182041593.68235332,0.12703619352086246,2355846198.206994,3.222110603277205
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,93232.47853272132,127287956.45790625,8104959.084522186,0.0007993013420344146,2360751265.007484,0.38820356822400637
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,53966.55038014755,96790921.85845539,416755572.971171,0.1099302673166477,2324285847.5208445,1.1362921802626045
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,96790921.85845539,416755572.971171,0.3053618536573548,2324285847.5208445,3.156367167396123
24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,31213.979263583522,97189538.10573767,2645986166.6927357,0.22534326776377164,0.0,0.0
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,6,0,0,7,0,0,3,1,0,3,0,0,665.3258000095972,230735260.4733016,18946144.06289167,0.0022685268286677333,0.0,0.0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,89592.90590454184,96790921.85845539,416755572.971171,0.04580427804860322,2324285847.5208445,0.47345507510941853
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,104622.50048711173,101815205.7500577,804365761.2498147,0.08723438821756381,2244510199.2906923,0.4473905259499942
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47921.40636886431,101206521.56166513,182041593.68235332,0.045733029667510486,2355846198.206994,1.1599598171797938
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,98837.90063578263,101206521.56166513,182041593.68235332,0.015244343222503495,2355846198.206994,0.3866532723932646
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,4028.704751943964,141552641.52549103,113333884.59426057,0.013048792340772025,0.0,0.0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,79557.02229205989,101206521.56166513,182041593.68235332,0.019055429028129373,2355846198.206994,0.48331659049158077
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,96730.19813009593,101701608.58511558,359413852.6753829,0.024483532130184046,2355322406.1685505,0.3865003023687442
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,46899.49000247075,101701608.58511558,359413852.6753829,0.07345059639055214,2355322406.1685505,1.1595009071062328
34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30700000.0,3370061739.93747,1.807500429816474,518580578.1978776,0.676516962674995
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,101815205.7500577,804365761.2498147,0.581562588117092,2244510199.2906923,2.982603506333294
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,24330.8900238516,69221795.21380424,3315123686.0546474,0.2656936449750605,0.0,0.0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,127287956.45790625,8104959.084522186,0.006660844516953455,2360751265.007484,3.2350297352000528
38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,18801.832215240902,97189538.10573767,2645986166.6927357,0.5408238426330518,0.0,0.0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,64506.97521406349,96790921.85845539,879168271.3313254,0.2271044899497432,2235689947.0865564,1.0676894170434155
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0.0,135428083.29998767,182041593.68235332,0.12703619352086246,0.0,0.0
41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,38528.65518206964,102745980.41281562,1076289241.963899,0.10989758383946388,0.0,0.0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,122175.82326903014,96790921.85845539,618067549.2768414,0.05617245954439848,2285715505.7628083,0.36733026621766995
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,101815205.7500577,468462529.11381996,0.3695373949389314,2303356010.1710806,3.0946846920170854
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17040.57595651828,24198032.45136138,3419139312.3895345,0.6625795437711903,0.0,0.0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,75045.08215228516,127287956.45790625,8104959.084522186,0.0009991266775430186,2360751265.007484,0.48525446028000807
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,59236.76279710552,96790921.85845539,618067549.2768414,0.16851737863319546,2285715505.7628083,1.10199079865301
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0.0,139785988.6600033,56434729.684062496,0.044349900143163916,692742839.0955043,0.9871773601063001
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,77860.48144941435,101701608.58511558,359413852.6753829,0.03060441516273006,2355322406.1685505,0.48312537796093036
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,39866.62837232006,70010517.76190385,3299389208.9797716,0.2112193316939326,254346181.75130156,0.04079667068988336
50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110945.22522472525,84672506.1869576,1007581532.8758066,0.10389094715210656,2160507352.177972,0.42279707540064615
51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26506.198381009614,30700000.0,3370061739.93747,0.6507001547339308,518580578.1978776,0.2435461065629982
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,56510.642738648225,68694885.19668272,1496699658.9385455,0.11917206603235332,0.0,0.0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,14306.639459665523,82064261.30142266,3299389208.9797716,0.633657995081798,0.0,0.0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,14655.783167308258,69221795.21380424,3315123686.0546474,0.637664747940145,0.0,0.0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,23946.258325271174,68694885.19668272,2031603525.3282175,0.45920397998843665,0.0,0.0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35146.18791031896,24198032.45136138,3419139312.3895345,0.22085984792373003,0.0,0.0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,13662.970704774209,139785988.6600033,56434729.684062496,0.01596596405153901,692742839.0955043,0.355383849638268
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91914.52212493662,101206521.56166513,467778292.4847444,0.054385220645968,2308494434.5841255,0.4657371763601957
59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23207.848768493717,102745980.41281562,1076289241.963899,0.26375420121471327,0.0,0.0
60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,102745980.41281562,1076289241.963899,0.7326505589297593,0.0,0.0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,4,0,0,0,5,1,0,0,0,33005.962843012945,105666570.16655397,2596743114.9293575,0.22372926233453777,0.0,0.0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,107091.65807022259,96790921.85845539,879168271.3313254,0.09462687081239302,2235689947.0865564,0.44487059043475646
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,2901.6500040710407,132605319.28037675,182041593.68235332,0.045733029667510486,0.0,0.0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,45486.786295313424,68694885.19668272,1496699658.9385455,0.14896508254044166,0.0,0.0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,8,0,0,0,0,5,0,0,0,1883.7570023944984,168371419.21387637,80757070.84719823,0.020917018862335265,0.0,0.0
66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,35995.93906050701,97189538.10573767,1921910593.4480007,0.17956147105507206,0.0,0.0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,96790921.85845539,879168271.3313254,0.6308458054159534,2235689947.0865564,2.9658039362317097
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,68694885.19668272,1496699658.9385455,0.9931005502696113,0.0,0.0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,6,0,0,0,0,0,0,0,0,3861.358406896831,138656848.61090514,137407297.30955684,0.03226831055963401,107431797.24205743,0.056988758328398156
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,22721.901633182028,80375885.72926402,1774346917.4691806,0.4113209154345907,0.0,0.0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,63019.670881648475,101815205.7500577,804365761.2498147,0.2093625317221531,2244510199.2906923,1.073737262279986
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,22481.25545390784,140296430.94386554,97178641.54192731,0.009426886628499468,693367060.0934628,0.14832348616576962
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,7,0,0,5,0,0,0,0,0,37721.90700821234,106007646.26767188,1774346917.4691806,0.17138371476441283,0.0,0.0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,24198032.45136138,3419139312.3895345,1.8404987326977502,0.0,0.0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,0,8,0,0,0,0,0,0,0,0,3786.947661874451,164572994.35846567,50127100.098033085,0.0039853022236229,36342797.71455269,0.006550272714844423
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0.0,161509518.1962288,49434912.52856924,0.03271333984386125,73649546.04749349,0.10986745820741978
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,27399.099509647618,68694885.19668272,1496699658.9385455,0.3575161980970599,0.0,0.0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,133045.63637900597,96790921.85845539,879168271.3313254,0.0757014966499144,2235689947.0865564,0.35589647234780514
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,41908.73065374291,66489538.10573767,2031603525.3282175,0.19133499166184867,72495565.72516032,0.013605066885101724
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,98342.28198738222,96790921.85845539,618067549.2768414,0.07021557443049811,2285715505.7628083,0.45916283277208747
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,20493.41714089473,68694885.19668272,2725371418.858876,0.5608917618798135,0.0,0.0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,43605.811349484495,66489538.10573767,2725371418.858876,0.18696392062660447,36247782.86258016,0.005442026754040688
83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,47866.18808501829,102745980.41281562,1076289241.963899,0.0879180670715711,0.0,0.0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,62808.559108706395,101206521.56166513,838377497.4793233,0.21531602943313585,2247079411.4972153,1.0755786293491454
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,19881.238794850156,100622675.50841442,2596743114.9293575,0.5369502296028905,0.0,0.0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,34022.27455031351,68694885.19668272,2725371418.858876,0.23370490078325568,0.0,0.0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,30227.552782573286,69221795.21380424,3315123686.0546474,0.21255491598004828,0.0,0.0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,113721.23308844147,101701608.58511558,675854773.9122225,0.05604637676424047,2308116383.602388,0.3724877610718096
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55364.98273878536,101206521.56166513,467778292.4847444,0.13052452955032315,2308494434.5841255,1.1177692232644696
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,7,0,0,7,0,0,0,0,0,0,0,0,2468.669336055561,161509518.1962288,49434912.52856924,0.011776802343790051,73649546.04749349,0.03955228495467113
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0.0,141479612.63051608,137744361.61131787,0.08987646203917718,32592392.969237775,0.048372005208118865
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,27929.65383450198,140296430.94386554,97178641.54192731,0.007541509302799574,693367060.0934628,0.11865878893261565
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,29507.44388556014,76641096.69370905,3299389208.9797716,0.2112193316939326,0.0,0.0
94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,21682.2597635054,97189538.10573767,1921910593.4480007,0.4309475305321729,0.0,0.0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,6,0,0,8,0,0,0,1,0,4,0,0,1465.0100257466067,203745371.0506225,38916703.65702261,0.004152864076578978,0.0,0.0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,7,3,0,0,0,0,0,0,0,0.0,206830711.39910004,50085014.96927571,0.03314493726591028,20527990.93721062,0.036734868684151566
